Layer,Elno,Text,Vnflag,Angle,RecordType,DataType,DataKind
"7312","08ND392-7312-0293","381.7","0","0",E7,注記,"4"
"7312","08ND392-7312-0294","391.8","0","0",E7,注記,"4"
"7312","08ND392-7312-0295","344.3","0","0",E7,注記,"4"
"7312","08ND392-7312-0296","357.6","0","0",E7,注記,"4"
"7312","08ND392-7312-0297","342.1","0","0",E7,注記,"4"
"7312","08ND392-7312-0298","328.4","0","0",E7,注記,"4"
"7312","08ND392-7312-0299","353.6","0","0",E7,注記,"4"
"7312","08ND392-7312-0300","438.6","0","0",E7,注記,"4"
"7312","08ND392-7312-0301","454.5","0","0",E7,注記,"4"
"7312","08ND392-7312-0302","137.9","0","0",E7,注記,"4"
"7312","08ND392-7312-0303","103.2","0","0",E7,注記,"4"
"8111","08ND392-8111-0001",清水区,"0","0",E7,注記,"4"
"8114","08ND392-8114-0001",但沼町,"0","0",E7,注記,"4"
"8114","08ND392-8114-0002",茂畑,"0","0",E7,注記,"4"
"8114","08ND392-8114-0003",吉原,"0","0",E7,注記,"4"
"8114","08ND392-8114-0004",但沼町,"0","0",E7,注記,"4"
"8114","08ND392-8114-0005",但沼町,"0","0",E7,注記,"4"
"8114","08ND392-8114-0006",清地,"0","0",E7,注記,"4"
"8114","08ND392-8114-0007",和田島,"0","0",E7,注記,"4"
"8114","08ND392-8114-0008",和田島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0001",一ノ瀬堀切内,"0","0",E7,注記,"4"
"8115","08ND392-8115-0002",萩原,"0","0",E7,注記,"4"
"8115","08ND392-8115-0003",一ノ瀬山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0004",松山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0005",割合,"0","0",E7,注記,"4"
"8115","08ND392-8115-0006",一ノ瀬,"0","0",E7,注記,"4"
"8115","08ND392-8115-0007",初木山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0008",中尾羽,"0","0",E7,注記,"4"
"8115","08ND392-8115-0009",高根山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0010",カラスネノ背,"0","0",E7,注記,"4"
"8115","08ND392-8115-0011",水久保,"0","0",E7,注記,"4"
"8115","08ND392-8115-0012",シロヤマ,"0","0",E7,注記,"4"
"8115","08ND392-8115-0013",鶴根山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0014",太田,"0","0",E7,注記,"4"
"8115","08ND392-8115-0015",向島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0016",猪小路,"0","0",E7,注記,"4"
"8115","08ND392-8115-0017",宮尾コット,"0","0",E7,注記,"4"
"8115","08ND392-8115-0018",田尻,"0","0",E7,注記,"4"
"8115","08ND392-8115-0019",落間,"0","0",E7,注記,"4"
"8115","08ND392-8115-0020",向山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0021",山鼻,"0","0",E7,注記,"4"
"8115","08ND392-8115-0022",三百,"0","0",E7,注記,"4"
"8115","08ND392-8115-0023",向島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0024",横平,"0","0",E7,注記,"4"
"8115","08ND392-8115-0025",大寄,"0","0",E7,注記,"4"
"8115","08ND392-8115-0026",松郷,"0","0",E7,注記,"4"
"8115","08ND392-8115-0027",南,"0","0",E7,注記,"4"
"8115","08ND392-8115-0028",城山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0029",大峯沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0030",棚栗桃木沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0031",沢口,"0","0",E7,注記,"4"
"8115","08ND392-8115-0032",下島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0033",棚沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0034",上島上,"0","0",E7,注記,"4"
"8115","08ND392-8115-0035",奥沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0036",外久奈島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0037",ウルシマル山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0038",筧口上,"0","0",E7,注記,"4"
"8115","08ND392-8115-0039",山神沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0040",奥街道,"0","0",E7,注記,"4"
"8115","08ND392-8115-0041",田ノ口,"0","0",E7,注記,"4"
"8115","08ND392-8115-0042",大縄,"0","0",E7,注記,"4"
"8115","08ND392-8115-0043",上ノ島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0044",久保街道,"0","0",E7,注記,"4"
"8115","08ND392-8115-0045",宮島,"0","0",E7,注記,"4"
"8115","08ND392-8115-0046",向田,"0","0",E7,注記,"4"
"8115","08ND392-8115-0047",宮脇,"0","0",E7,注記,"4"
"8115","08ND392-8115-0048",家ノ軒,"0","0",E7,注記,"4"
"8115","08ND392-8115-0049",鷺石岩,"0","0",E7,注記,"4"
"8115","08ND392-8115-0050",金山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0051",森山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0052",上ミ田,"0","0",E7,注記,"4"
"8115","08ND392-8115-0053",玉木平,"0","0",E7,注記,"4"
"8115","08ND392-8115-0054",大沢日向,"0","0",E7,注記,"4"
"8115","08ND392-8115-0055",釜沢奥,"0","0",E7,注記,"4"
"8115","08ND392-8115-0056",梅島松森,"0","0",E7,注記,"4"
"8115","08ND392-8115-0057",大沢日向,"0","0",E7,注記,"4"
"8115","08ND392-8115-0058",向山林下,"0","0",E7,注記,"4"
"8115","08ND392-8115-0059",日向,"0","0",E7,注記,"4"
"8115","08ND392-8115-0060",西沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0061",エンショウ石,"0","0",E7,注記,"4"
"8115","08ND392-8115-0062",柿木平,"0","0",E7,注記,"4"
"8115","08ND392-8115-0063",丸山,"0","0",E7,注記,"4"
"8115","08ND392-8115-0064",厚朴久保,"0","0",E7,注記,"4"
"8115","08ND392-8115-0065",狐墳,"0","0",E7,注記,"4"
"8115","08ND392-8115-0066",筧作,"0","0",E7,注記,"4"
"8115","08ND392-8115-0067",篠原,"0","0",E7,注記,"4"
"8115","08ND392-8115-0068",水久保,"0","0",E7,注記,"4"
"8115","08ND392-8115-0069",峠,"0","0",E7,注記,"4"
"8115","08ND392-8115-0070",大沢,"0","0",E7,注記,"4"
"8115","08ND392-8115-0071",玉ノ水,"0","0",E7,注記,"4"
"8121","08ND392-8121-0001",徳線,"1","-75",E7,注記,"4"
"8121","08ND392-8121-0002",林道茂畑報,"1","-65",E7,注記,"4"
"8121","08ND392-8121-0003",新東名高速道路,"1","-108",E7,注記,"4"
"8121","08ND392-8121-0004",新東名高速道路,"1","-108",E7,注記,"4"
"8121","08ND392-8121-0005",林道笹の峠線,"0","13",E7,注記,"4"
"8121","08ND392-8121-0006",主要地方道清水富士宮線,"0","-40",E7,注記,"4"
"8121","08ND392-8121-0007",主要地方道清水富士宮線,"1","-108",E7,注記,"4"
"8125","08ND392-8125-0001",南沢川橋,"1","-90",E7,注記,"4"
"8125","08ND392-8125-0002",南沢川橋,"1","-110",E7,注記,"4"
"8125","08ND392-8125-0003",南沢川橋,"1","-110",E7,注記,"4"
"8125","08ND392-8125-0004",新興津川橋,"1","-110",E7,注記,"4"
"8125","08ND392-8125-0005",新興津川橋,"1","-111",E7,注記,"4"
"8125","08ND392-8125-0006",恋歌橋,"1","-119",E7,注記,"4"
"8125","08ND392-8125-0007",宮嶋橋,"0","43",E7,注記,"4"
"8125","08ND392-8125-0008",清水橋,"0","-12",E7,注記,"4"
"8125","08ND392-8125-0009",聖橋,"0","0",E7,注記,"4"
"8125","08ND392-8125-0010",南沢橋,"0","0",E7,注記,"4"
"8125","08ND392-8125-0011",大峰沢橋,"0","0",E7,注記,"4"
"8125","08ND392-8125-0012",南橋,"1","-90",E7,注記,"4"
"8125","08ND392-8125-0013",城山橋,"0","0",E7,注記,"4"
"8125","08ND392-8125-0014",太田橋,"1","-90",E7,注記,"4"
"8126","08ND392-8126-0001",和田島トンネル,"1","-90",E7,注記,"4"
"8126","08ND392-8126-0002",和田島トンネル,"1","-90",E7,注記,"4"
"8131","08ND392-8131-0001",協同組合,"0","0",E7,注記,"4"
"8131","08ND392-8131-0002",第二ポンプ場,"0","0",E7,注記,"4"
"8131","08ND392-8131-0003",清地工場,"1","-90",E7,注記,"4"
"8131","08ND392-8131-0004",交流館,"0","0",E7,注記,"4"
"8131","08ND392-8131-0005",両河内生涯学習,"0","0",E7,注記,"4"
"8131","08ND392-8131-0006",第一ポンプ場,"0","0",E7,注記,"4"
"8131","08ND392-8131-0007",清水庵原東部,"0","0",E7,注記,"4"
"8131","08ND392-8131-0008",下清地自治会館,"0","0",E7,注記,"4"
"8131","08ND392-8131-0009",白髭神社,"0","0",E7,注記,"4"
"8131","08ND392-8131-0010",三明電子産業,"1","-90",E7,注記,"4"
"8131","08ND392-8131-0011",清水清地水源場,"1","-90",E7,注記,"4"
"8131","08ND392-8131-0012",清水庵原東部,"0","0",E7,注記,"4"
"8131","08ND392-8131-0013",清水国産材加工事業,"0","0",E7,注記,"4"
"8131","08ND392-8131-0014",和田島浄水場,"1","-90",E7,注記,"4"
"8131","08ND392-8131-0015",清水両河内中学校,"0","0",E7,注記,"4"
"8151","08ND392-8151-0001",山ノ神沢,"1","-74",E7,注記,"4"
"8151","08ND392-8151-0002",大久保沢,"1","-52",E7,注記,"4"
"8151","08ND392-8151-0003",清地,"1","-66",E7,注記,"4"
"8151","08ND392-8151-0004",川,"1","-67",E7,注記,"4"
"8151","08ND392-8151-0005",川,"0","-33",E7,注記,"4"
"8151","08ND392-8151-0006",南沢,"1","-47",E7,注記,"4"
"8151","08ND392-8151-0007",沢,"1","-131",E7,注記,"4"
"8151","08ND392-8151-0008",冷水沢,"1","-62",E7,注記,"4"
"8151","08ND392-8151-0009",沢の入沢,"0","-36",E7,注記,"4"
"8151","08ND392-8151-0010",上ノ島沢,"0","29",E7,注記,"4"
"8151","08ND392-8151-0011",松ノ郷山沢,"0","0",E7,注記,"4"
"8151","08ND392-8151-0012",深山沢,"1","-72",E7,注記,"4"
"8151","08ND392-8151-0013",清地西沢,"1","-136",E7,注記,"4"
"8151","08ND392-8151-0014",高根沢,"0","-43",E7,注記,"4"
"8151","08ND392-8151-0015",水久保沢,"1","-121",E7,注記,"4"
"8151","08ND392-8151-0016",清地大沢,"1","-105",E7,注記,"4"
"8151","08ND392-8151-0017",桃の木,"1","-100",E7,注記,"4"
"8151","08ND392-8151-0018",大峯沢,"0","41",E7,注記,"4"
"8151","08ND392-8151-0019",和田島宮沢,"1","-86",E7,注記,"4"
"8151","08ND392-8151-0020",高山沢,"0","20",E7,注記,"4"
"8151","08ND392-8151-0021",興津,"0","-42",E7,注記,"4"
"8151","08ND392-8151-0022",興津川,"0","-26",E7,注記,"4"
"8162","08ND392-8162-0001",清地公園,"1","-90",E7,注記,"4"
"7101","08ND473-7101-0020","540","0","78",E7,注記,"4"
"7101","08ND473-7101-0021","480","0","-23",E7,注記,"4"
"7101","08ND473-7101-0022","100","0","-8",E7,注記,"4"
"7101","08ND473-7101-0023","180","0","-28",E7,注記,"4"
"7101","08ND473-7101-0514","630","0","81",E7,注記,"4"
"7101","08ND473-7101-0527","150","0","-4",E7,注記,"4"
"7101","08ND473-7101-0528","120","0","-5",E7,注記,"4"
"7101","08ND473-7101-0529","120","0","-21",E7,注記,"4"
"7101","08ND473-7101-0530","120","0","-33",E7,注記,"4"
"7101","08ND473-7101-0531","150","0","-25",E7,注記,"4"
"7101","08ND473-7101-0532","150","0","-42",E7,注記,"4"
"7101","08ND473-7101-0533","160","0","76",E7,注記,"4"
"7101","08ND473-7101-0534","520","0","67",E7,注記,"4"
"7101","08ND473-7101-0535","600","0","78",E7,注記,"4"
"7101","08ND473-7101-0536","560","0","-7",E7,注記,"4"
"7101","08ND473-7101-0537","500","0","-85",E7,注記,"4"
"7101","08ND473-7101-0538","480","0","-8",E7,注記,"4"
"7101","08ND473-7101-0539","430","0","-84",E7,注記,"4"
"7101","08ND473-7101-0540","450","0","47",E7,注記,"4"
"7101","08ND473-7101-0541","470","0","-80",E7,注記,"4"
"7101","08ND473-7101-0542","450","0","69",E7,注記,"4"
"7101","08ND473-7101-0543","440","0","36",E7,注記,"4"
"7101","08ND473-7101-0544","360","0","63",E7,注記,"4"
"7101","08ND473-7101-0545","400","0","5",E7,注記,"4"
"7101","08ND473-7101-0546","410","0","42",E7,注記,"4"
"7101","08ND473-7101-0547","430","0","40",E7,注記,"4"
"7101","08ND473-7101-0548","490","0","-3",E7,注記,"4"
"7101","08ND473-7101-0549","510","0","-4",E7,注記,"4"
"7101","08ND473-7101-0550","480","0","-17",E7,注記,"4"
"7101","08ND473-7101-0551","560","0","-63",E7,注記,"4"
"7101","08ND473-7101-0552","520","0","-31",E7,注記,"4"
"7101","08ND473-7101-0553","540","0","12",E7,注記,"4"
"7101","08ND473-7101-0554","580","0","15",E7,注記,"4"
"7101","08ND473-7101-0555","550","0","-57",E7,注記,"4"
"7101","08ND473-7101-0556","200","0","9",E7,注記,"4"
"7101","08ND473-7101-0557","130","0","-85",E7,注記,"4"
"7101","08ND473-7101-0558","130","0","84",E7,注記,"4"
"7101","08ND473-7101-0559","150","0","62",E7,注記,"4"
"7101","08ND473-7101-0560","150","0","10",E7,注記,"4"
"7101","08ND473-7101-0561","150","0","-13",E7,注記,"4"
"7101","08ND473-7101-0562","250","0","2",E7,注記,"4"
"7101","08ND473-7101-0563","150","0","-11",E7,注記,"4"
"7101","08ND473-7101-0564","200","0","68",E7,注記,"4"
"7101","08ND473-7101-0565","150","0","-21",E7,注記,"4"
"7101","08ND473-7101-0566","300","0","-60",E7,注記,"4"
"7101","08ND473-7101-0567","200","0","-30",E7,注記,"4"
"7101","08ND473-7101-0568","200","0","-3",E7,注記,"4"
"7101","08ND473-7101-0569","250","0","-15",E7,注記,"4"
"7101","08ND473-7101-0570","200","0","-73",E7,注記,"4"
"7101","08ND473-7101-0571","150","0","12",E7,注記,"4"
"7101","08ND473-7101-0572","250","0","-87",E7,注記,"4"
"7101","08ND473-7101-0573","250","0","-30",E7,注記,"4"
"7101","08ND473-7101-0574","300","0","-13",E7,注記,"4"
"7101","08ND473-7101-0575","450","0","39",E7,注記,"4"
"7101","08ND473-7101-0576","290","0","33",E7,注記,"4"
"7101","08ND473-7101-0577","380","0","13",E7,注記,"4"
"7101","08ND473-7101-0578","350","0","-24",E7,注記,"4"
"7101","08ND473-7101-0579","400","0","-13",E7,注記,"4"
"7101","08ND473-7101-0580","350","0","-30",E7,注記,"4"
"7101","08ND473-7101-0581","300","0","-22",E7,注記,"4"
"7101","08ND473-7101-0582","340","0","0",E7,注記,"4"
"7101","08ND473-7101-0583","450","0","-72",E7,注記,"4"
"7101","08ND473-7101-0584","350","0","18",E7,注記,"4"
"7101","08ND473-7101-0585","540","0","-84",E7,注記,"4"
"7101","08ND473-7101-0586","500","0","-95",E7,注記,"4"
"7101","08ND473-7101-0587","400","0","-35",E7,注記,"4"
"7101","08ND473-7101-0588","500","0","-49",E7,注記,"4"
"7101","08ND473-7101-0589","390","0","29",E7,注記,"4"
"7101","08ND473-7101-0590","250","0","-12",E7,注記,"4"
"7101","08ND473-7101-0591","200","0","-52",E7,注記,"4"
"7101","08ND473-7101-0592","130","0","-10",E7,注記,"4"
"7101","08ND473-7101-0593","110","0","-75",E7,注記,"4"
"7101","08ND473-7101-0594","100","0","11",E7,注記,"4"
"7101","08ND473-7101-0595","190","0","-16",E7,注記,"4"
"7101","08ND473-7101-0596","150","0","-59",E7,注記,"4"
"7101","08ND473-7101-0597","120","0","21",E7,注記,"4"
"7101","08ND473-7101-0598","110","0","-52",E7,注記,"4"
"7101","08ND473-7101-0599","210","0","30",E7,注記,"4"
"7101","08ND473-7101-0600","190","0","-29",E7,注記,"4"
"7101","08ND473-7101-0601","180","0","58",E7,注記,"4"
"7101","08ND473-7101-0602","170","0","14",E7,注記,"4"
"7101","08ND473-7101-0603","120","0","30",E7,注記,"4"
"7101","08ND473-7101-0604","220","0","44",E7,注記,"4"
"7101","08ND473-7101-0605","130","0","27",E7,注記,"4"
"7101","08ND473-7101-0606","150","0","5",E7,注記,"4"
"7101","08ND473-7101-0607","260","0","-53",E7,注記,"4"
"7101","08ND473-7101-0608","230","0","-38",E7,注記,"4"
"7101","08ND473-7101-0609","180","0","9",E7,注記,"4"
"7101","08ND473-7101-0610","270","0","56",E7,注記,"4"
"7101","08ND473-7101-0611","240","0","-9",E7,注記,"4"
"7101","08ND473-7101-0612","210","0","-58",E7,注記,"4"
"7101","08ND473-7101-0613","190","0","39",E7,注記,"4"
"7101","08ND473-7101-0614","260","0","27",E7,注記,"4"
"7101","08ND473-7101-0615","330","0","46",E7,注記,"4"
"7101","08ND473-7101-0616","310","0","22",E7,注記,"4"
"7101","08ND473-7101-0617","290","0","28",E7,注記,"4"
"7101","08ND473-7101-0618","290","0","31",E7,注記,"4"
"7101","08ND473-7101-0619","200","0","30",E7,注記,"4"
"7101","08ND473-7101-0620","340","0","33",E7,注記,"4"
"7101","08ND473-7101-0621","300","0","44",E7,注記,"4"
"7101","08ND473-7101-0622","290","0","-62",E7,注記,"4"
"7101","08ND473-7101-0623","290","0","66",E7,注記,"4"
"7101","08ND473-7101-0624","410","0","-23",E7,注記,"4"
"7101","08ND473-7101-0625","330","0","-20",E7,注記,"4"
"7101","08ND473-7101-0626","300","0","18",E7,注記,"4"
"7101","08ND473-7101-0627","220","0","-3",E7,注記,"4"
"7101","08ND473-7101-0628","200","0","-34",E7,注記,"4"
"7101","08ND473-7101-0629","220","0","30",E7,注記,"4"
"7101","08ND473-7101-0630","360","0","11",E7,注記,"4"
"7101","08ND473-7101-0631","420","0","11",E7,注記,"4"
"7101","08ND473-7101-0632","230","0","73",E7,注記,"4"
"7101","08ND473-7101-0633","220","0","43",E7,注記,"4"
"7101","08ND473-7101-0634","340","0","0",E7,注記,"4"
"7101","08ND473-7101-0635","260","0","11",E7,注記,"4"
"7312","08ND473-7312-0001","92.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0004","124.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0006","129.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0008","124.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0010","101.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0012","87.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0014","201.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0016","92.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0018","92.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0019","666.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0021","306.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0023","84.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0025","85.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0027","83.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0029","91.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0031","89.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0033","88.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0035","584.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0037","599.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0039","575.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0041","568.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0043","564.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0045","550.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0047","84.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0049","97.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0050","100.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0051","88.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0052","91.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0053","92.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0054","132.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0055","96.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0056","443.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0057","450.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0058","475.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0059","499.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0060","500.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0061","535.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0062","514.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0063","451.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0064","435.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0065","437.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0066","99.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0067","135.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0068","92.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0069","97.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0070","101.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0071","101.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0072","100.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0073","190.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0074","96.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0075","97.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0076","98.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0077","95.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0078","89.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0079","94.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0080","97.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0081","95.8","0","0",E7,注記,"4"
"7312","08ND473-7312-0082","95.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0083","95.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0084","93.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0085","90.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0086","89.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0087","92.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0088","176.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0089","174.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0090","93.4","0","0",E7,注記,"4"
"7312","08ND473-7312-0091","89.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0092","90.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0093","90.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0094","88.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0095","89.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0096","91.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0097","92.2","0","0",E7,注記,"4"
"7312","08ND473-7312-0098","92.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0099","89.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0100","88.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0101","89.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0102","413.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0103","392.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0104","222.6","0","0",E7,注記,"4"
"7312","08ND473-7312-0105","146.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0106","97.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0107","208.1","0","0",E7,注記,"4"
"7312","08ND473-7312-0108","165.7","0","0",E7,注記,"4"
"7312","08ND473-7312-0109","106.5","0","0",E7,注記,"4"
"7312","08ND473-7312-0110","101.0","0","0",E7,注記,"4"
"7312","08ND473-7312-0111","94.3","0","0",E7,注記,"4"
"7312","08ND473-7312-0112","88.9","0","0",E7,注記,"4"
"7312","08ND473-7312-0113","207.8","0","0",E7,注記,"4"
